cycle,avg_know,avg_att,avg_pbc,avg_moral,avg_sn,avg_int,avg_habit,participation
230,49.8456218,63.28354396,13.79279652,45.83885776,33.11072413,27.23368475,11.24110248,14.7656574
231,49.86127349,63.28595444,13.92590094,45.76247888,33.1577833,27.27313805,11.26542456,14.51679801
232,49.86786454,63.28630926,13.89721788,45.685534,33.082814,27.22998631,11.28041895,14.55827457
233,49.87886709,63.28719773,13.86326034,45.60908015,33.05452515,27.21820289,11.2971752,14.39236831
234,49.88903091,63.2884629,13.7721274,45.53197461,32.91289258,27.1544575,11.31305873,13.74948154
235,49.86551777,63.28543603,13.61448818,45.45355234,32.73439871,27.06631215,11.31016757,13.89464952
236,49.8601126,63.28479226,13.67138197,45.37567597,32.64071016,27.05933091,11.30208962,13.83243467
237,49.85058627,63.28324918,13.66165144,45.29859192,32.68076206,27.04239786,11.2973541,14.30941518
238,49.8569601,63.28393504,13.78433046,45.22348265,32.83158248,27.10242968,11.30951774,14.47532144
239,49.86454558,63.2860996,13.86960329,45.14875124,32.85051955,27.11848362,11.32432209,14.1642472
240,49.86458221,63.28621002,13.77124234,45.07360439,32.80745537,27.07346444,11.33005601,13.95686437
241,49.85996927,63.28526681,13.70166935,44.99782085,32.67161404,27.02443638,11.33339627,14.10203235
242,49.85582843,63.28480859,13.73119559,44.92303614,32.67532322,27.03352442,11.33373051,14.0398175
243,49.85616173,63.28501716,13.64549178,44.84839076,32.65035673,26.97323118,11.33407285,14.33015346
244,49.85666141,63.28528921,13.79556922,44.7749089,32.69226413,26.98874759,11.343796,14.30941518
245,49.86275587,63.28576229,13.76627995,44.70107998,32.59318708,26.99676353,11.35316467,13.77021983
246,49.85202985,63.2848546,13.62832633,44.62695912,32.58164451,26.9395096,11.3446853,14.24720033
247,49.86502778,63.28741024,13.73052339,44.55372521,32.53360782,26.95103291,11.35580688,13.91538781
248,49.8509916,63.28554118,13.71210391,44.48044716,32.53080071,26.93705417,11.35188947,14.1642472
249,49.84515119,63.28470329,13.76675608,44.40766514,32.4829165,26.93306137,11.35595792,13.74948154
250,49.84431555,63.28470743,13.65307353,44.33470527,32.47758576,26.88329066,11.34830526,14.08129407
251,49.8542068,63.28665665,13.67989703,44.26267478,32.47837845,26.87157733,11.34916649,14.0398175
252,49.85509416,63.28700876,13.69710952,44.19097064,32.47979864,26.86329554,11.3506248,14.10203235
253,49.85454449,63.28709754,13.70925186,44.1200875,32.53914719,26.86489586,11.35316888,14.53753629
254,49.8801676,63.29111646,13.81429784,44.05060208,32.62122279,26.90400781,11.36885128,14.35089175
255,49.88307816,63.29085759,13.78587782,43.98103609,32.6321336,26.87479739,11.38097044,14.64122771
256,49.88782644,63.29167123,13.87425488,43.91267277,32.69987846,26.91514196,11.39863087,14.66196599
257,49.89811123,63.29301704,13.94050967,43.8442845,32.66227663,26.93082199,11.41438993,14.30941518
258,49.90107626,63.29208823,13.80992181,43.77544425,32.60427305,26.88120064,11.42070343,14.30941518
259,49.90108826,63.29236137,13.8098323,43.70717593,32.6136422,26.87675109,11.42587227,14.51679801
260,49.90715868,63.29386,13.83086059,43.63904924,32.52480207,26.85725544,11.43634788,14.35089175
261,49.90846272,63.29370943,13.83833491,43.57082331,32.45266349,26.84064025,11.44217376,14.0398175
262,49.89578867,63.29230266,13.7715771,43.50256031,32.43913477,26.7775909,11.43594682,14.37163003
263,49.91394609,63.29434435,13.76792636,43.43560752,32.50399522,26.81887422,11.44846918,14.59975114
264,49.92503315,63.29555541,13.89710283,43.3694451,32.54732497,26.86456643,11.46041298,14.14350892
265,49.92151055,63.29605129,13.77080818,43.30175334,32.3736884,26.76276017,11.46013417,14.20572377
266,49.92048272,63.29559379,13.78467597,43.23476407,32.33935304,26.76744345,11.46198185,14.18498548
267,49.9108676,63.2936918,13.82973294,43.16816946,32.33895153,26.75683326,11.463548,14.20572377
268,49.90815679,63.29283385,13.88761784,43.10189613,32.32877252,26.75853552,11.46526759,14.1642472
269,49.91141075,63.29394598,13.87497497,43.03647433,32.41749125,26.75847447,11.46632681,14.80713397
270,49.93201331,63.29681222,14.04852644,42.9726896,32.50012036,26.84458061,11.48501709,14.59975114
271,49.94495171,63.29817905,14.00778272,42.90860089,32.48520303,26.82020413,11.50047534,14.2886769
272,49.93673592,63.29749405,13.92771225,42.84414447,32.4437664,26.77388827,11.50504975,14.68270427
273,49.95163446,63.29923546,13.94958295,42.78085788,32.46113188,26.80373269,11.51580615,14.55827457
274,49.95615605,63.29945132,14.01294248,42.71799009,32.5173962,26.8044025,11.52389952,14.68270427
275,49.96410361,63.300335,14.0802394,42.65509435,32.4494477,26.82422988,11.54046571,14.62048942
276,49.96132116,63.30015677,14.03847671,42.59144347,32.25456089,26.74872255,11.55390907,14.06055579
