cycle,inc_str_info,info_inc_str,str_info_inc
697,50.37328909,53.67067607,53.152219
698,50.33181253,53.33886354,52.88262132
699,50.43550394,53.91953546,53.0277893
700,50.29033596,53.67067607,53.0277893
701,50.20738283,53.29738698,52.34342596
702,50.37328909,53.77436748,52.61302364
703,50.78805475,53.64993779,52.67523849
704,50.91248445,53.56698465,52.88262132
705,50.80879303,53.33886354,52.61302364
706,50.58067192,53.48403152,53.00705102
707,50.74657818,53.23517213,53.13148071
708,50.41476566,53.56698465,52.88262132
709,50.26959768,53.60846122,52.73745334
710,50.55993364,53.67067607,52.94483617
711,50.20738283,53.23517213,53.06926586
712,50.39402737,53.48403152,52.94483617
713,50.62214849,53.35960182,53.0277893
714,50.51845707,53.77436748,53.00705102
715,50.31107424,53.60846122,52.32268768
716,50,53.0277893,53.04852758
717,50.02073828,53.33886354,52.46785566
718,50.10369141,53.58772294,53.0277893
719,50.31107424,52.88262132,52.55080879
720,50.6014102,53.17295728,52.98631273
721,50.64288677,53.27664869,52.82040647
722,50.76731647,53.64993779,52.65450021
723,50.82953131,53.64993779,53.0277893
724,50.6014102,53.42181667,52.94483617
725,50.24885939,53.0277893,53.0277893
726,50.43550394,53.50476981,52.94483617
727,50.6014102,53.60846122,52.63376192
728,50.16590626,53.67067607,53.19369556
729,50.53919535,53.35960182,52.59228536
730,50.53919535,53.50476981,52.67523849
731,50.53919535,53.27664869,52.63376192
732,49.64744919,52.38490253,52.40564081
733,49.58523434,51.90792202,52.59228536
734,49.91704687,51.94939859,52.73745334
735,49.58523434,51.99087516,52.9033596
736,49.54375778,51.80423061,52.53007051
737,49.73040232,51.82496889,52.13604314
738,49.70966404,51.78349233,52.28121112
739,49.33637495,51.53463293,52.19825798
740,49.02530071,52.01161344,52.46785566
741,49.41932808,51.94939859,52.48859394
742,49.2741601,51.7005392,52.40564081
743,48.92160929,51.51389465,51.90792202
744,49.02530071,51.67980091,51.86644546
745,49.31563667,51.53463293,51.7005392
746,49.35711323,51.30651182,52.13604314
747,49.35711323,52.09456657,52.59228536
748,49.35711323,51.59684778,52.40564081
749,49.33637495,52.03235172,52.11530485
750,49.50228121,51.65906263,52.19825798
751,49.48154293,51.7005392,52.28121112
752,49.31563667,51.90792202,51.86644546
753,49.12899212,51.76275404,51.88718374
754,49.19120697,51.53463293,51.72127748
755,49.48154293,51.72127748,52.21899627
756,49.33637495,51.05765243,51.82496889
757,49.29489838,51.49315637,51.74201576
758,49.25342182,51.86644546,51.90792202
759,49.21194525,51.67980091,51.78349233
760,49.29489838,52.03235172,51.67980091
761,48.77644131,51.78349233,51.74201576
762,49.19120697,51.74201576,51.55537122
763,49.19120697,51.84570718,51.53463293
764,48.52758192,51.55537122,51.20282041
765,48.94234757,51.63832435,51.41020324
766,49.00456242,51.30651182,51.09912899
767,48.92160929,51.67980091,51.72127748
768,48.32019909,51.53463293,51.47241808
769,48.6727499,50.76731647,51.82496889
770,48.79717959,51.18208212,51.26503526
771,48.98382414,51.07839071,51.3272501
772,48.83865616,51.01617586,51.11986727
773,48.50684363,51.3272501,50.91248445
774,49.3985898,51.7005392,51.09912899
775,49.04603899,51.49315637,51.36872667
776,49.00456242,51.26503526,50.95396101
777,48.81791788,51.07839071,51.09912899
778,49.04603899,51.20282041,51.26503526
779,49.50228121,51.7005392,51.14060556
780,48.58979676,51.43094152,51.3272501
781,48.4238905,51.24429697,51.16134384
782,48.48610535,51.49315637,51.43094152
783,48.69348818,51.20282041,51.09912899
784,48.75570303,51.3272501,51.61758606
785,48.83865616,51.72127748,51.28577354
786,48.98382414,51.74201576,51.43094152
787,48.48610535,51.26503526,50.93322273
788,48.79717959,51.63832435,50.95396101
789,48.6727499,51.51389465,50.93322273
790,48.50684363,51.28577354,51.53463293
791,48.40315222,51.28577354,51.24429697
792,48.73496474,51.41020324,50.87100788
793,48.4238905,51.20282041,51.16134384
794,48.19576939,52.01161344,50.8502696
795,48.85939444,51.28577354,50.91248445
796,48.52758192,51.14060556,50.87100788
797,49.12899212,51.24429697,51.36872667
798,48.73496474,51.20282041,51.09912899
799,48.46536707,51.34798839,51.18208212
800,48.75570303,51.65906263,50.82953131
801,48.79717959,51.34798839,50.55993364
802,48.77644131,51.36872667,50.8502696
803,48.69348818,51.14060556,50.66362505
804,48.83865616,51.28577354,50.55993364
805,48.77644131,51.36872667,50.70510162
806,48.52758192,51.24429697,50.8502696
807,48.48610535,51.5761095,50.31107424
808,48.2994608,51.09912899,50.8502696
809,48.13355454,50.91248445,50.64288677
810,47.71878888,51.05765243,50.37328909
811,48.79717959,51.09912899,50.45624222
812,48.52758192,50.91248445,50.22812111
813,47.96764828,51.20282041,50.93322273
814,48.44462878,50.99543758,50.8502696
815,47.98838656,50.99543758,50.64288677
816,48.44462878,51.20282041,50.6014102
817,48.61053505,51.01617586,50.62214849
818,47.76026545,51.05765243,50.41476566
819,48.13355454,51.03691414,50.53919535
820,48.07133969,50.95396101,50.20738283
821,48.52758192,50.93322273,50.43550394
822,48.52758192,51.61758606,50.18664455
823,48.32019909,51.14060556,50.39402737
824,48.5483202,51.59684778,50.47698051
825,48.25798424,51.51389465,50.37328909
826,48.65201161,51.22355869,50.64288677
827,48.61053505,51.36872667,50.10369141
828,48.44462878,51.4516798,50.8502696
829,47.94691,51.41020324,50.43550394
830,48.21650767,51.30651182,50.24885939
831,48.32019909,51.51389465,50.24885939
832,48.34093737,51.34798839,50.37328909
833,48.05060141,51.53463293,50.55993364
834,48.23724596,50.97469929,49.8755703
835,48.4238905,51.67980091,49.93778515
836,48.61053505,51.22355869,50.33181253
837,48.38241394,51.47241808,50.35255081
838,48.65201161,51.20282041,50.45624222
839,48.25798424,51.18208212,50.55993364
840,48.32019909,51.20282041,50.8502696
841,48.38241394,51.3272501,50.37328909
842,48.4238905,51.03691414,50.35255081
843,48.2994608,51.47241808,50.22812111
844,48.32019909,51.09912899,49.85483202
845,48.13355454,50.6014102,50.26959768
846,48.56905848,51.20282041,50.49771879
847,48.40315222,50.99543758,50.33181253
848,48.58979676,51.22355869,50.31107424
849,48.09207798,51.47241808,50.64288677
850,48.02986313,50.95396101,50.53919535
851,48.23724596,50.97469929,50.04147657
852,48.46536707,50.66362505,50.10369141
853,48.38241394,50.99543758,50.49771879
854,48.00912484,51.09912899,50.47698051
855,48.58979676,50.87100788,50.41476566
856,47.86395686,51.01617586,50.16590626
857,48.40315222,51.34798839,50
858,48.17503111,50.78805475,50.16590626
859,47.90543343,50.93322273,50.31107424
860,47.86395686,51.28577354,50.31107424
861,48.5483202,51.30651182,50.04147657
862,48.27872252,51.4516798,50.26959768
863,48.34093737,50.82953131,50.87100788
864,48.36167565,51.07839071,50.22812111
865,48.07133969,50.64288677,50.18664455
866,48.19576939,51.47241808,50.1244297
867,48.34093737,51.30651182,50.06221485
868,47.84321858,51.09912899,49.95852343
869,47.65657404,50.78805475,50.26959768
870,47.46992949,50.91248445,50.41476566
871,47.96764828,50.74657818,50
872,48.07133969,50.8502696,49.95852343
873,48.46536707,50.68436333,50.53919535
874,48.36167565,51.22355869,50.14516798
875,48.2994608,50.95396101,50.24885939
876,48.15429282,51.20282041,50.37328909
877,48.13355454,50.99543758,49.75114061
878,47.90543343,51.09912899,50.31107424
879,48.15429282,51.14060556,50.43550394
880,48.07133969,50.58067192,49.83409374
881,48.48610535,51.01617586,49.44006636
882,47.94691,51.14060556,50.02073828
883,48.52758192,51.30651182,49.66818747
884,47.94691,51.24429697,50.08295313
885,47.65657404,51.03691414,50.02073828
886,48.15429282,50.80879303,49.83409374
887,48.36167565,51.03691414,49.97926172
888,47.67731232,50.93322273,50.14516798
889,48.44462878,50.89174616,49.46080465
890,48.44462878,50.68436333,49.81335545
891,48.19576939,51.30651182,49.79261717
892,48.02986313,50.7258399,49.54375778
893,48.40315222,51.14060556,49.52301949
894,48.05060141,51.11986727,50.02073828
895,48.19576939,51.24429697,49.95852343
896,48.05060141,50.51845707,49.58523434
897,48.21650767,50.91248445,49.95852343
898,48.19576939,50.91248445,50
899,47.92617171,51.05765243,50.22812111
900,47.96764828,50.82953131,49.83409374
901,48.15429282,51.18208212,50.16590626
902,47.94691,51.01617586,50.04147657
903,47.46992949,50.7258399,49.8755703
904,47.86395686,51.09912899,49.64744919
905,48.15429282,50.66362505,49.44006636
906,47.76026545,51.18208212,49.73040232
907,48.13355454,50.89174616,49.91704687
908,47.71878888,50.91248445,49.95852343
909,47.73952717,50.70510162,49.81335545
910,48.07133969,51.20282041,49.56449606
911,48.02986313,50.91248445,49.62671091
912,47.26254666,51.22355869,49.21194525
913,47.30402323,50.68436333,50.18664455
914,47.6980506,51.05765243,49.52301949
915,48.05060141,51.14060556,49.44006636
916,48.11281626,51.34798839,49.2741601
917,47.78100373,51.18208212,49.60597263
918,47.71878888,50.8502696,48.92160929
919,47.49066777,50.8502696,49.1497304
920,47.8224803,50.80879303,49.62671091
921,47.65657404,50.47698051,49.66818747
922,47.90543343,51.11986727,48.58979676
923,47.92617171,51.05765243,49.2741601
924,48.11281626,50.91248445,49.29489838
925,47.40771464,50.64288677,49.37785151
926,47.65657404,50.7258399,49.64744919
927,47.76026545,50.80879303,49.77187889
928,47.88469515,51.34798839,49.48154293
929,47.78100373,51.18208212,50.1244297
930,47.65657404,51.24429697,49.35711323
931,48.27872252,50.47698051,49.35711323
932,47.5736209,51.26503526,49.31563667
933,47.36623808,50.93322273,49.46080465
934,47.55288262,51.03691414,49.37785151
935,47.30402323,50.93322273,49.52301949
936,47.71878888,50.64288677,49.33637495
937,47.24180838,50.53919535,49.50228121
938,47.51140606,50.8502696,50.26959768
939,47.34549979,51.24429697,50.02073828
940,47.44919121,51.26503526,49.66818747
941,47.71878888,51.20282041,49.37785151
942,48.02986313,51.16134384,49.48154293
943,47.40771464,51.36872667,49.50228121
944,47.46992949,50.93322273,49.33637495
945,47.8224803,50.82953131,49.44006636
946,47.42845292,51.30651182,49.44006636
947,47.63583575,51.09912899,49.19120697
948,47.73952717,51.03691414,48.71422646
949,47.40771464,51.05765243,49.31563667
950,47.88469515,50.66362505,49.33637495
951,47.40771464,51.34798839,48.88013273
952,47.63583575,50.97469929,49.52301949
953,47.88469515,50.95396101,49.10825384
954,47.80174202,51.18208212,49.35711323
955,47.55288262,51.16134384,49.1497304
956,47.2210701,50.41476566,49.19120697
957,47.80174202,50.6014102,49.02530071
958,47.61509747,50.55993364,48.96308586
959,47.65657404,50.66362505,49.08751555
960,47.96764828,51.07839071,48.71422646
961,47.92617171,50.89174616,48.83865616
962,47.65657404,50.95396101,49.00456242
963,47.98838656,51.14060556,48.92160929
964,47.5736209,50.87100788,49.06677727
965,47.40771464,50.91248445,49.23268353
966,47.73952717,50.80879303,49.06677727
967,47.65657404,51.16134384,49.04603899
968,47.49066777,50.80879303,48.83865616
969,47.40771464,50.93322273,48.96308586
970,47.61509747,50.64288677,49.06677727
971,47.63583575,50.68436333,49.31563667
972,47.94691,50.74657818,49.21194525
973,47.30402323,50.95396101,49.48154293
974,47.73952717,50.87100788,49.06677727
975,47.86395686,51.07839071,48.96308586
976,47.8224803,51.24429697,48.69348818
977,47.94691,51.34798839,48.88013273
978,47.49066777,50.95396101,48.90087101
979,47.36623808,50.91248445,49.29489838
980,47.38697636,50.49771879,49.12899212
981,47.90543343,50.82953131,49.00456242
982,47.92617171,51.03691414,48.69348818
983,47.6980506,51.11986727,49.35711323
984,47.90543343,50.70510162,48.50684363
985,47.8224803,50.66362505,48.81791788
986,46.76482787,50.95396101,48.77644131
987,47.32476151,50.49771879,48.75570303
988,47.24180838,50.47698051,48.5483202
989,47.46992949,50.6014102,48.36167565
990,47.51140606,51.20282041,48.83865616
991,47.40771464,51.07839071,48.71422646
992,47.36623808,51.11986727,48.79717959
993,47.53214434,50.33181253,49.52301949
994,47.07590212,50.43550394,49.23268353
995,47.24180838,50.89174616,48.58979676
996,47.26254666,50.80879303,49.08751555
997,47.65657404,50.62214849,48.98382414
998,47.98838656,51.09912899,48.73496474
999,47.38697636,51.03691414,49.04603899
1000,47.05516383,50.76731647,49.08751555
1001,47.65657404,50.51845707,49.04603899
1002,47.46992949,50.97469929,49.12899212
1003,47.46992949,50.49771879,49.12899212
1004,47.34549979,50.64288677,49.23268353
1005,47.2210701,50.47698051,48.46536707
1006,47.42845292,51.30651182,49.12899212
1007,48.02986313,50.97469929,48.79717959
1008,47.49066777,50.97469929,48.65201161
1009,47.13811696,51.34798839,48.05060141
1010,47.26254666,51.03691414,48.96308586
1011,47.49066777,50.89174616,49.04603899
1012,47.49066777,51.20282041,48.96308586
1013,47.11737868,51.18208212,48.65201161
1014,47.34549979,50.97469929,48.27872252
1015,47.53214434,51.01617586,48.15429282
1016,47.44919121,50.95396101,48.79717959
1017,47.0966404,50.8502696,48.94234757
1018,47.03442555,50.6014102,48.5483202
1019,47.59435919,51.01617586,48.69348818
1020,47.01368727,50.78805475,48.98382414
1021,47.13811696,50.8502696,49.17046869
1022,47.17959353,51.05765243,49.10825384
1023,47.88469515,50.49771879,49.02530071
1024,47.42845292,50.91248445,48.65201161
1025,47.11737868,50.78805475,48.58979676
1026,47.32476151,50.45624222,48.92160929
1027,47.0966404,50.7258399,48.21650767
1028,47.36623808,51.03691414,48.88013273
1029,47.42845292,50.49771879,48.4238905
1030,47.88469515,50.64288677,48.32019909
1031,47.34549979,50.78805475,48.63127333
1032,47.65657404,50.97469929,48.38241394
1033,47.32476151,51.03691414,48.48610535
1034,47.26254666,50.78805475,48.85939444
1035,47.20033181,50.89174616,48.46536707
1036,47.46992949,50.70510162,49.19120697
1037,47.13811696,50.51845707,48.96308586
1038,47.42845292,50.66362505,48.58979676
1039,47.03442555,50.62214849,48.65201161
1040,46.88925757,50.78805475,49.06677727
1041,47.26254666,51.03691414,48.69348818
1042,47.20033181,50.70510162,48.50684363
1043,46.847781,51.14060556,48.52758192
1044,46.86851929,50.53919535,49.12899212
1045,47.11737868,50.93322273,48.56905848
1046,47.03442555,50.76731647,48.21650767
1047,47.13811696,50.7258399,48.50684363
1048,47.15885525,51.03691414,48.5483202
1049,47.30402323,51.03691414,48.5483202
1050,47.0966404,51.03691414,48.27872252
1051,47.0966404,51.16134384,48.50684363
1052,46.99294898,50.58067192,48.4238905
1053,47.40771464,50.47698051,47.96764828
1054,47.40771464,50.6014102,48.52758192
1055,47.28328494,50.8502696,47.94691
1056,46.86851929,50.49771879,47.90543343
1057,47.73952717,50.74657818,48.56905848
1058,47.01368727,51.18208212,48.4238905
1059,47.51140606,50.99543758,48.07133969
1060,46.90999585,50.68436333,48.44462878
1061,47.24180838,51.09912899,48.19576939
1062,46.847781,50.58067192,48.5483202
1063,46.99294898,50.53919535,48.2994608
1064,46.61965989,50.89174616,48.07133969
1065,47.2210701,50.82953131,47.94691
1066,47.07590212,51.07839071,48.23724596
1067,46.9722107,50.93322273,48.19576939
1068,47.34549979,50.62214849,48.13355454
1069,47.13811696,50.39402737,48.07133969
1070,47.15885525,50.74657818,48.48610535
1071,46.86851929,50.76731647,48.46536707
1072,47.49066777,51.30651182,48.4238905
1073,46.99294898,50.89174616,48.4238905
1074,47.71878888,50.64288677,48.15429282
1075,47.17959353,50.58067192,48.21650767
1076,47.42845292,50.62214849,48.09207798
1077,47.30402323,50.82953131,47.88469515
1078,47.30402323,50.95396101,48.63127333
1079,46.78556616,50.87100788,47.98838656
1080,46.64039818,50.66362505,48.02986313
1081,46.99294898,50.49771879,48.02986313
1082,46.57818333,50.20738283,48.21650767
1083,47.07590212,50.45624222,47.92617171
1084,46.82704272,50.55993364,47.6980506
1085,46.68187474,50.78805475,48.36167565
1086,46.88925757,50.80879303,48.07133969
1087,47.01368727,50.74657818,48.02986313
1088,46.847781,50.47698051,47.90543343
1089,46.82704272,50.16590626,48.27872252
1090,46.82704272,50.26959768,48.23724596
1091,47.38697636,50.7258399,48.25798424
1092,47.03442555,50.68436333,48.63127333
1093,46.88925757,50.78805475,47.98838656
1094,46.90999585,50.7258399,48.6727499
1095,46.59892161,50.22812111,48.25798424
1096,47.20033181,49.56449606,48.38241394
1097,46.86851929,48.85939444,46.05972625
1098,46.80630444,48.71422646,46.76482787
1099,46.90999585,49.10825384,46.88925757
1100,46.74408959,48.98382414,46.1219411
1101,46.78556616,48.48610535,46.49523019
1102,46.9722107,48.98382414,46.66113646
1103,46.74408959,48.63127333,46.82704272
1104,46.68187474,48.56905848,46.08046454
1105,46.2463708,48.81791788,45.97677312
1106,46.82704272,48.85939444,46.16341767
1107,46.80630444,48.90087101,46.32932393
1108,47.11737868,48.73496474,45.91455827
1109,46.47449191,48.75570303,45.70717545
1110,46.76482787,48.69348818,45.89381999
1111,46.80630444,48.90087101,46.47449191
1112,46.3708005,48.44462878,46.20489423
1113,46.28784737,48.81791788,46.45375363
1114,46.20489423,48.88013273,46.2463708
1115,46.41227706,48.46536707,45.81086686
1116,46.18415595,48.50684363,45.35462464
1117,45.6449606,48.69348818,45.91455827
1118,46.01824969,48.90087101,45.89381999
1119,45.99751141,48.63127333,46.2463708
1120,46.18415595,48.21650767,45.97677312
1121,45.74865201,48.48610535,45.83160514
1122,45.83160514,48.27872252,46.26710908
1123,46.1219411,48.4238905,45.83160514
1124,45.91455827,48.44462878,45.54126918
1125,45.97677312,47.71878888,45.76939029
1126,45.93529656,48.21650767,45.91455827
1127,45.93529656,48.32019909,45.68643716
1128,45.60348403,48.4238905,45.95603484
1129,45.81086686,48.13355454,45.56200747
1130,46.18415595,47.5736209,45.29240979
1131,45.97677312,48.23724596,45.43757777
1132,45.35462464,48.13355454,45.47905433
1133,45.12650353,48.07133969,45.97677312
1134,45.16798009,48.09207798,45.43757777
1135,45.6449606,47.73952717,45.31314807
1136,45.60348403,47.6980506,45.41683949
1137,45.60348403,47.8224803,45.5205309
1138,45.27167151,47.88469515,45.5205309
1139,45.74865201,47.61509747,45.87308171
1140,45.45831605,47.65657404,45.58274575
1141,45.54126918,47.8224803,45.20945666
1142,45.25093322,47.32476151,45.6449606
1143,45.25093322,47.8224803,45.16798009
1144,45.5205309,47.78100373,45.04355039
1145,45.49979262,47.98838656,45.14724181
1146,45.20945666,47.76026545,45.23019494
1147,44.69099959,47.59435919,45.60348403
1148,45.56200747,47.42845292,45.06428868
1149,44.98133555,47.55288262,44.96059726
1150,45.00207383,47.55288262,45.79012858
1151,44.81542928,47.59435919,45.27167151
1152,45.02281211,47.76026545,45.04355039
1153,45.02281211,47.6980506,45.06428868
1154,44.69099959,46.70261302,45.29240979
1155,44.69099959,47.46992949,45.33388635
1156,45.35462464,47.20033181,45.35462464
1157,44.40066363,47.26254666,45.16798009
1158,44.69099959,47.42845292,45.31314807
1159,45.27167151,47.28328494,44.9191207
1160,45.16798009,47.28328494,44.87764413
1161,44.98133555,47.46992949,45.00207383
1162,44.81542928,46.74408959,45.58274575
1163,44.98133555,46.90999585,44.9191207
1164,45.08502696,46.86851929,44.89838241
1165,45.23019494,46.88925757,45.23019494
1166,44.25549564,46.76482787,44.58730817
1167,44.93985898,46.72335131,45.00207383
1168,44.81542928,46.57818333,45.62422231
1169,45.06428868,46.78556616,45.16798009
1170,45.37536292,46.20489423,45.16798009
1171,44.89838241,46.847781,45.33388635
1172,44.56656989,46.74408959,44.08958938
1173,44.60804645,46.72335131,45.04355039
1174,44.40066363,46.51596848,44.75321443
1175,44.6702613,47.20033181,45.00207383
1176,44.98133555,46.78556616,45.20945666
1177,44.83616757,46.64039818,45.10576524
1178,44.93985898,46.3708005,44.87764413
1179,44.37992534,46.76482787,44.6702613
1180,44.794691,46.57818333,44.98133555
1181,44.40066363,46.70261302,44.75321443
1182,44.40066363,46.32932393,44.71173787
1183,44.15180423,46.57818333,44.44214019
1184,44.35918706,46.51596848,44.73247615
1185,43.90294484,46.32932393,44.46287847
1186,44.23475736,46.18415595,44.93985898
1187,43.9444214,46.41227706,44.9191207
1188,44.21401908,46.35006221,44.60804645
1189,44.56656989,46.20489423,44.50435504
1190,44.08958938,45.87308171,44.69099959
1191,44.1932808,46.49523019,44.73247615
1192,44.15180423,46.47449191,44.62878474
1193,44.25549564,46.26710908,44.33844878
1194,44.00663625,46.3708005,44.27623393
1195,44.40066363,46.45375363,44.29697221
1196,44.40066363,46.01824969,44.69099959
1197,43.61260888,46.2463708,44.31771049
1198,43.73703857,46.47449191,44.33844878
1199,44.17254251,46.2463708,44.35918706
1200,43.77851514,45.76939029,44.44214019
1201,43.9444214,45.72791373,44.77395272
1202,43.90294484,46.18415595,44.25549564
1203,44.0688511,46.30858565,44.13106595
1204,43.67482372,45.62422231,44.50435504
1205,43.65408544,45.74865201,44.58730817
1206,43.90294484,45.91455827,44.13106595
1207,43.50891746,45.62422231,43.92368312
1208,43.57113231,46.01824969,44.44214019
1209,44.11032766,45.89381999,43.98589797
1210,44.71173787,46.39153878,44.52509332
1211,43.4674409,46.20489423,44.00663625
1212,43.44670261,45.91455827,44.33844878
1213,43.77851514,46.18415595,44.40066363
1214,43.77851514,45.97677312,44.6702613
1215,44.04811282,45.5205309,44.27623393
1216,43.92368312,46.20489423,44.13106595
1217,43.3430112,45.93529656,44.37992534
1218,43.69556201,46.20489423,44.50435504
1219,43.44670261,45.47905433,44.21401908
1220,43.48817918,45.41683949,44.40066363
1221,43.50891746,45.68643716,44.25549564
1222,43.05267524,45.47905433,44.85690585
1223,43.40522605,45.41683949,44.46287847
1224,42.88676898,45.3961012,44.42140191
1225,43.4674409,45.33388635,44.6702613
1226,43.19784322,44.98133555,44.50435504
1227,43.15636665,45.41683949,44.52509332
1228,43.52965574,44.75321443,43.98589797
1229,43.38448776,45.5205309,43.48817918
1230,43.42596433,44.87764413,44.25549564
1231,43.05267524,45.35462464,43.79925342
1232,43.30153463,45.66569888,43.73703857
1233,43.17710494,44.83616757,44.35918706
1234,42.741601,44.96059726,43.84072999
1235,43.79925342,45.29240979,44.15180423
1236,43.03193696,45.49979262,43.77851514
1237,43.05267524,45.31314807,44.1932808
1238,43.65408544,45.18871837,44.02737453
1239,43.57113231,44.98133555,43.77851514
1240,42.88676898,44.83616757,43.17710494
1241,43.48817918,44.75321443,43.3430112
1242,43.52965574,44.98133555,44.15180423
1243,43.17710494,45.29240979,43.9444214
1244,43.17710494,44.71173787,43.98589797
1245,43.57113231,44.75321443,44.00663625
1246,43.03193696,44.37992534,44.02737453
1247,43.19784322,45.06428868,43.8199917
1248,43.03193696,45.33388635,43.44670261
1249,43.13562837,44.73247615,44.00663625
1250,43.57113231,44.6702613,43.8199917
1251,43.50891746,44.73247615,43.71630029
1252,42.84529241,44.35918706,43.67482372
1253,42.99046039,44.83616757,43.48817918
1254,42.70012443,45.00207383,43.75777686
1255,43.0941518,44.17254251,43.61260888
1256,42.70012443,44.98133555,43.79925342
1257,42.90750726,44.71173787,43.86146827
1258,42.99046039,44.83616757,43.75777686
1259,42.88676898,44.73247615,43.84072999
1260,42.80381584,44.73247615,43.98589797
1261,42.47200332,44.21401908,43.79925342
1262,43.0941518,44.71173787,44.27623393
1263,43.03193696,44.69099959,43.63334716
1264,42.84529241,44.83616757,43.92368312
1265,43.0941518,44.96059726,43.96515968
1266,42.67938615,44.00663625,44.13106595
1267,43.11489009,44.50435504,44.23475736
1268,42.59643302,44.44214019,43.98589797
1269,42.94898382,43.96515968,43.77851514
1270,42.59643302,44.08958938,44.44214019
1271,42.53421817,44.77395272,43.88220655
1272,42.16092908,44.58730817,43.52965574
1273,42.741601,44.83616757,44.04811282
1274,42.72086271,44.23475736,43.0941518
1275,42.96972211,43.88220655,43.05267524
1276,43.19784322,44.42140191,43.26005807
1277,42.53421817,44.44214019,43.44670261
1278,42.741601,44.44214019,43.26005807
1279,42.96972211,44.25549564,43.48817918
1280,42.51347988,44.25549564,43.32227292
1281,42.51347988,44.1932808,44.00663625
1282,42.84529241,44.46287847,43.40522605
1283,42.88676898,44.02737453,43.50891746
1284,42.63790958,44.0688511,43.73703857
1285,42.92824554,44.08958938,43.32227292
1286,42.6171713,44.08958938,43.36374948
1287,42.59643302,43.88220655,43.13562837
1288,42.6171713,44.23475736,43.28079635
1289,42.70012443,43.98589797,42.82455413
1290,42.14019079,44.794691,42.86603069
1291,42.34757362,44.27623393,42.86603069
1292,42.80381584,44.02737453,43.57113231
1293,42.76233928,43.88220655,43.2185815
1294,42.51347988,43.9444214,42.88676898
1295,42.67938615,44.23475736,43.05267524
1296,42.72086271,43.77851514,43.3430112
1297,42.51347988,43.4674409,43.28079635
1298,42.4927416,43.90294484,43.3430112
1299,42.43052675,44.21401908,43.44670261
1300,42.38905019,43.73703857,43.05267524
1301,42.86603069,43.98589797,42.55495645
1302,42.67938615,43.84072999,43.0941518
1303,42.88676898,43.57113231,42.3683119
1304,42.05723766,43.61260888,43.19784322
1305,42.24388221,43.23931978,43.30153463
1306,42.38905019,43.55039403,43.50891746
1307,42.34757362,43.86146827,42.99046039
1308,42.76233928,43.65408544,43.07341352
1309,42.03649938,43.96515968,43.2185815
1310,42.6171713,44.31771049,43.48817918
1311,42.16092908,44.17254251,43.19784322
1312,41.99502281,43.50891746,43.15636665
1313,42.22314392,43.61260888,42.92824554
1314,42.55495645,43.57113231,42.59643302
1315,42.28535877,43.8199917,42.45126504
1316,42.30609706,43.57113231,42.57569473
1317,42.59643302,43.52965574,42.16092908
1318,42.20240564,43.07341352,42.88676898
1319,42.11945251,43.0941518,43.05267524
1320,42.45126504,43.28079635,43.07341352
1321,41.66321029,43.48817918,43.11489009
1322,42.07797594,42.92824554,43.13562837
1323,41.35213604,43.13562837,43.30153463
1324,41.78763998,42.99046039,43.07341352
1325,41.7669017,43.36374948,42.70012443
1326,42.07797594,43.19784322,43.05267524
1327,41.41435089,43.73703857,42.63790958
1328,41.97428453,43.40522605,42.70012443
1329,42.22314392,43.19784322,42.11945251
1330,41.82911655,43.42596433,42.741601
1331,41.97428453,43.69556201,42.40978847
1332,42.16092908,43.52965574,42.55495645
1333,41.70468685,42.72086271,42.34757362
1334,41.53878059,43.67482372,43.23931978
1335,41.91206968,43.71630029,42.741601
1336,41.49730402,43.36374948,42.70012443
1337,41.58025715,42.90750726,42.03649938
1338,41.60099544,43.4674409,42.45126504
1339,42.05723766,42.94898382,42.6171713
1340,41.99502281,42.84529241,42.26462049
1341,41.62173372,42.80381584,42.55495645
1342,41.8913314,42.78307756,42.88676898
1343,41.72542513,42.96972211,42.28535877
1344,41.53878059,42.53421817,42.741601
1345,41.82911655,42.80381584,42.76233928
1346,41.8913314,42.99046039,42.72086271
1347,41.95354625,42.94898382,42.47200332
1348,41.51804231,42.86603069,42.38905019
1349,41.37287433,43.26005807,43.15636665
1350,41.93280796,42.78307756,42.84529241
1351,41.72542513,42.67938615,42.92824554
1352,41.68394857,42.96972211,42.51347988
1353,41.80837827,42.96972211,42.45126504
1354,41.87059311,43.15636665,42.45126504
1355,41.72542513,43.05267524,42.45126504
1356,41.45582746,42.88676898,42.22314392
1357,41.66321029,43.17710494,42.78307756
1358,41.55951887,43.13562837,42.45126504
1359,41.74616342,43.17710494,42.70012443
1360,41.72542513,43.26005807,42.72086271
1361,41.37287433,42.90750726,42.32683534
1362,41.55951887,43.03193696,42.16092908
1363,41.82911655,42.90750726,42.11945251
1364,41.8913314,42.67938615,42.63790958
1365,41.22770635,42.90750726,42.45126504
1366,41.74616342,42.741601,42.14019079
1367,41.642472,43.15636665,42.45126504
1368,41.642472,42.80381584,42.51347988
1369,41.43508917,42.6171713,42.24388221
1370,41.60099544,43.0941518,42.51347988
1371,41.62173372,42.3683119,42.63790958
1372,41.37287433,42.78307756,42.32683534
1373,41.74616342,42.6171713,42.18166736
1374,41.43508917,42.90750726,41.7669017
1375,41.22770635,42.741601,41.84985483
1376,42.14019079,42.88676898,42.63790958
1377,41.72542513,42.94898382,42.18166736
