sort_frequency_habit,sort_frequency_nohabit
0.854271357,0.557788945
0,0.251256281
0.050251256,0.688442211
0.025125628,0.361809045
0.005025126,0.547738693
0.989949749,0.316582915
0,0.35678392
1,0.40201005
0,0.180904523
0.959798995,0.537688442
0.005025126,0.83919598
0.989949749,0.753768844
0.020100503,0.105527638
0.653266332,0.487437186
0.959798995,0.753768844
0,0.412060302
0.030150754,0.452261307
1,0.110552764
0,0.180904523
1,0.331658291
0.914572864,0.351758794
0.854271357,0.08040201
0.050251256,0.195979899
1,0.613065327
0.954773869,0.32160804
0.005025126,0.613065327
1,0.346733668
1,0.43718593
0.994974874,0.281407035
0.994974874,0.703517588
0.974874372,0.618090452
0.964824121,0.331658291
0.055276382,0.587939698
0.979899497,0.708542714
0.979899497,0.613065327
0.005025126,0
0.768844221,0.27638191
0,0.271356784
0.969849246,0.110552764
0.994974874,0.412060302
0.929648241,0.246231156
0.035175879,0.457286432
0,0.180904523
0.015075377,0.361809045
0.959798995,0.477386935
0.020100503,0.251256281
0.025125628,0.59798995
0.005025126,0.673366834
0.894472362,0.180904523
0.005025126,0.83919598
0.447236181,0.286432161
0.015075377,0.35678392
0.015075377,0.27638191
0.889447236,0.608040201
0.055276382,0.231155779
1,0.592964824
0.899497487,0.266331658
0.005025126,0.542713568
0.824120603,0.135678392
0.030150754,0.16080402
0.969849246,0.638190955
0.889447236,0.35678392
1,0.462311558
0.959798995,0.698492462
0.91959799,0.432160804
1,0
0.989949749,0.286432161
0.010050251,0.422110553
0.015075377,0.27638191
0.020100503,0.376884422
0,0.341708543
0.959798995,0.603015075
0.005025126,0.48241206
0.979899497,0.572864322
0.005025126,0.497487437
0.969849246,0.030150754
0.206030151,0.386934673
0.964824121,0.522613065
0.025125628,0.668341709
0.025125628,0.32160804
0.969849246,0.582914573
0.070351759,0.497487437
0.959798995,0.537688442
0.050251256,0.673366834
0.030150754,0.829145729
0.060301508,0.040201005
0.045226131,0.663316583
0.974874372,0.145728643
0.015075377,0.648241206
0.964824121,0.72361809
0.005025126,0.24120603
0,0.859296482
0.025125628,0.608040201
0.015075377,0.246231156
0.964824121,0.396984925
0,0.145728643
0.020100503,0.628140704
0.914572864,0.417085427
0,0.140703518
0.939698492,0.457286432
0.030150754,0.613065327
0.045226131,0.346733668
0.035175879,0.427135678
0.070351759,0.547738693
0.015075377,0.261306533
0,0.155778894
0.015075377,0.663316583
0.010050251,0.814070352
1,0.326633166
0.015075377,0.351758794
0.015075377,0.804020101
0.010050251,0.462311558
0.055276382,0.16080402
1,0.060301508
0.035175879,0.43718593
0.974874372,0.59798995
0.025125628,0.221105528
0,0.422110553
0.015075377,0.140703518
0.949748744,0.492462312
0,0.497487437
0.894472362,0.120603015
0.015075377,0.592964824
0.040201005,0.954773869
1,0.477386935
0.015075377,0.522613065
1,0.753768844
0.964824121,0.467336683
1,0.025125628
0.065326633,0.381909548
0.658291457,0.527638191
0.065326633,0.542713568
0.015075377,0.733668342
0.939698492,0.547738693
0.974874372,0.27638191
0.572864322,0.381909548
0.834170854,0.633165829
1,0.452261307
1,0.59798995
0,0.582914573
0.954773869,0.748743719
1,0.572864322
0.869346734,0.185929648
0.010050251,0.502512563
0.783919598,0.226130653
0.979899497,0.64321608
0.944723618,0.216080402
0.050251256,0.211055276
0.954773869,0.648241206
0,0.050251256
0,0.527638191
0.814070352,0.407035176
0.130653266,0.613065327
0.824120603,0.095477387
0.110552764,0.231155779
0.783919598,0.35678392
0.010050251,0.603015075
0.030150754,0.542713568
0.969849246,0.512562814
0.929648241,0.537688442
0.030150754,0.512562814
0,0.211055276
1,0.286432161
0.763819095,0.552763819
0,0.567839196
0.005025126,0.301507538
0.040201005,0.462311558
0.91959799,0.417085427
0.924623116,0.407035176
1,0.226130653
0.025125628,0.296482412
0.819095477,0.693467337
0.974874372,0.577889447
1,0.457286432
0.994974874,0.296482412
0.035175879,0.512562814
1,0.738693467
0.010050251,0.592964824
0.030150754,0.211055276
0.974874372,0.59798995
0.964824121,0.648241206
1,0.351758794
0.030150754,0.502512563
0.954773869,0.809045226
0.040201005,0.778894472
1,0.281407035
0.994974874,0.110552764
0.994974874,0.120603015
0.010050251,0.366834171
0.939698492,0.311557789
1,0.447236181
0.040201005,0.427135678
0.944723618,0.376884422
0.015075377,0.261306533
0.060301508,0.165829146
0.939698492,0.763819095
0.909547739,0.477386935
0.788944724,0.442211055
0.010050251,0.522613065
0.929648241,0.376884422
1,0.899497487
0.055276382,0.452261307
0.412060302,0.542713568
1,0.477386935
0.959798995,0.447236181
0.005025126,0.788944724
0.909547739,0.311557789
0.939698492,0.427135678
0.874371859,0.417085427
0.989949749,0.266331658
0.874371859,0.150753769
1,0.542713568
0.020100503,0.59798995
0.979899497,0.40201005
0.929648241,0.829145729
1,0.417085427
0.015075377,0.452261307
0.939698492,0.201005025
0.809045226,0.271356784
0.070351759,0.32160804
0.989949749,0.778894472
0.020100503,0.51758794
0.91959799,0.366834171
0.954773869,0.653266332
0.015075377,0.592964824
0.994974874,0.236180905
0.015075377,0.778894472
0,0.462311558
0.08040201,0.316582915
0,0.43718593
0.844221106,0.67839196
0,0.462311558
0.005025126,0.457286432
0.040201005,0.442211055
0.005025126,0.185929648
0.010050251,0.738693467
0.030150754,0.432160804
0.040201005,0.633165829
0.005025126,0.547738693
0.974874372,0.778894472
0.030150754,0.497487437
0.909547739,0.587939698
0.020100503,0.391959799
1,0.67839196
0.814070352,0.32160804
0.025125628,0.32160804
0,0.130653266
0.030150754,0.231155779
0.015075377,0.08040201
0.894472362,0.67839196
1,0.56281407
1,0.422110553
0.944723618,0.72361809
0.005025126,0.608040201
0.015075377,0.422110553
0.045226131,0.24120603
1,0.386934673
0.934673367,0.020100503
0.989949749,0.532663317
0.005025126,0.351758794
0,0.537688442
0,0.778894472
0.959798995,0.673366834
0.025125628,0.311557789
0.015075377,0.40201005
0,0.175879397
0.974874372,0.638190955
0.015075377,0.577889447
0.085427136,0.502512563
0.974874372,0.859296482
0.025125628,0.296482412
0.060301508,0.256281407
0.070351759,0.055276382
0,0.43718593
0.030150754,0.658291457
0.020100503,0.125628141
0.979899497,0.733668342
0.889447236,0.261306533
1,0.125628141
1,0.452261307
1,0.592964824
0.974874372,0.447236181
0.929648241,0.43718593
1,0.592964824
0.859296482,0.331658291
0.929648241,0.452261307
0.984924623,0.165829146
0.261306533,0.442211055
1,0.663316583
0.994974874,0.698492462
0.070351759,0.773869347
0.005025126,0.175879397
0.984924623,0.572864322
0.954773869,0.135678392
0,0.336683417
0.949748744,0.35678392
0.904522613,0.381909548
0.944723618,0.336683417
0.783919598,0.316582915
0.020100503,0.864321608
0.060301508,0.427135678
0.065326633,0.261306533
1,0.266331658
0.055276382,0.733668342
0.994974874,0.43718593
0.979899497,0.020100503
0,0.618090452
0.879396985,0.708542714
0.979899497,0.417085427
0,0.185929648
0.020100503,0.487437186
1,0.371859296
0.738693467,0.64321608
0.954773869,0.743718593
0.899497487,0.64321608
0.944723618,0.422110553
0.979899497,0.603015075
0.005025126,0.442211055
0.005025126,0.859296482
0,0.341708543
0.894472362,0.567839196
0.904522613,0.819095477
0.859296482,0.72361809
0.969849246,0.587939698
0.075376884,0.718592965
0.859296482,0.090452261
0,0.145728643
0,0.251256281
0.010050251,0.492462312
1,0.316582915
0.020100503,0.381909548
0.105527638,0.391959799
0,0.281407035
0.819095477,0.266331658
0.442211055,0.24120603
0.964824121,0.592964824
0.889447236,0.180904523
0.025125628,0.286432161
0.989949749,0.51758794
0.010050251,0.527638191
0.708542714,0.447236181
0.954773869,0.557788945
0.979899497,0.537688442
1,0.261306533
0.984924623,0.35678392
0.924623116,0.165829146
0.949748744,0.718592965
0.040201005,0.396984925
0.994974874,0.522613065
0.954773869,0
0.010050251,0.618090452
0.944723618,0.638190955
0.959798995,0.512562814
0.909547739,0.135678392
0.005025126,0.467336683
0.010050251,0.51758794
0.005025126,0.59798995
0.005025126,0.688442211
0,0.67839196
0.994974874,0.266331658
0.949748744,0.507537688
0.040201005,0.24120603
0.005025126,0.422110553
0.025125628,0.231155779
1,0.231155779
0,0.809045226
0.005025126,0.51758794
0.005025126,0.341708543
0.959798995,0.27638191
0.989949749,0.472361809
0.959798995,0.231155779
0.994974874,0.170854271
0.83919598,0.56281407
0.005025126,0.56281407
0.984924623,0.522613065
0.974874372,0.361809045
0.040201005,0.452261307
0.974874372,0.180904523
0.015075377,0.211055276
0.005025126,0.40201005
0.020100503,0.386934673
0,0.391959799
0.954773869,0.417085427
0.959798995,0.75879397
0.005025126,0.547738693
0.010050251,0.567839196
0.924623116,0.718592965
0.010050251,0.246231156
0.040201005,0.477386935
1,0.442211055
0.964824121,0.653266332
0.874371859,0.633165829
0.989949749,0.452261307
0.959798995,0.608040201
0.005025126,0.221105528
0.045226131,0.587939698
0,0.090452261
0.065326633,0.537688442
0.929648241,0.64321608
0.005025126,0.030150754
0.020100503,0.668341709
0.050251256,0.386934673
0.015075377,0.407035176
0.010050251,0.251256281
0.005025126,0.492462312
0.125628141,0.201005025
0.035175879,0.59798995
0.879396985,0.27638191
0.010050251,0.396984925
0.829145729,0.08040201
0,0.271356784
0.984924623,0.512562814
1,0.195979899
0.025125628,0.407035176
0,0.653266332
0.979899497,0.336683417
0.035175879,0.653266332
0.005025126,0.336683417
0.045226131,0.577889447
0.708542714,0.35678392
0.005025126,0.492462312
0.015075377,0.195979899
0.015075377,0.834170854
0.010050251,0.201005025
0.894472362,0.316582915
0.909547739,0.206030151
0.557788945,0.341708543
0.050251256,0.386934673
0.015075377,0.366834171
1,0.502512563
0.015075377,0.452261307
0.909547739,0.457286432
1,0.211055276
0.683417085,1
0.954773869,0.396984925
0.959798995,0.316582915
0.984924623,0.552763819
0.070351759,0.733668342
0.030150754,0.522613065
0.989949749,0.417085427
0.010050251,0.537688442
0.030150754,0.512562814
0.914572864,0.391959799
0.949748744,0.326633166
1,0.547738693
0.010050251,0.366834171
0.070351759,0.829145729
0.015075377,0.412060302
0,0.266331658
0.010050251,0.256281407
1,0.442211055
1,0.492462312
0,0.472361809
0.030150754,0.859296482
0,0.427135678
0.015075377,0.773869347
0.964824121,0.070351759
0.015075377,0.713567839
1,0.608040201
0,0.316582915
0.010050251,0.231155779
0,0.56281407
0,0.256281407
0.788944724,0.170854271
0.010050251,0.457286432
1,0.668341709
0.005025126,0.537688442
0.025125628,0.447236181
0.055276382,0.341708543
0.989949749,0.371859296
1,0.165829146
0.010050251,0.783919598
0.693467337,0.316582915
0.030150754,0.231155779
0.010050251,0.532663317
0.969849246,0.623115578
0.909547739,0.201005025
0.979899497,0.417085427
0,0.361809045
0.944723618,0.407035176
0,0.27638191
0,0.266331658
0.020100503,0.557788945
0.884422111,0.211055276
0.964824121,0.326633166
1,0.477386935
0.040201005,0.407035176
0,0.100502513
0.487437186,0.939698492
0.954773869,0.40201005
1,0.75879397
1,0.301507538
0.005025126,0.246231156
0.964824121,0.522613065
0.974874372,0.16080402
0.015075377,0.552763819
0.120603015,0.236180905
0.949748744,0.512562814
0.060301508,0.391959799
0.060301508,0.582914573
0.914572864,0.668341709
0.020100503,0.336683417
0.929648241,0.291457286
0.020100503,0.417085427
0.015075377,0.572864322
0.085427136,0.477386935
0,0.638190955
0.904522613,0.693467337
0,0.221105528
0.075376884,0.301507538
0,0.572864322
0.989949749,0.592964824
0.979899497,0.311557789
0.939698492,0.070351759
0.08040201,0.40201005
0.020100503,0.48241206
0.065326633,0.608040201
0.015075377,0.638190955
0.939698492,0.527638191
0.045226131,0.286432161
0.994974874,0.59798995
0.055276382,0.532663317
0.055276382,0.085427136
0.306532663,0.442211055
0.005025126,0.43718593
0.075376884,0.251256281
0.738693467,0.452261307
0.085427136,0.567839196
0,0.221105528
0.030150754,0.125628141
0.864321608,0.738693467
0.005025126,0.673366834
0.979899497,0.733668342
1,0.809045226
0.979899497,0.432160804
0.994974874,0.115577889
0.432160804,0.673366834
0.08040201,0.271356784
0.924623116,0.788944724
0,0.462311558
0.924623116,0.628140704
1,0.497487437
0.964824121,0.291457286
0.944723618,0.658291457
0.994974874,0.75879397
0.005025126,0.628140704
0.020100503,0.522613065
0.894472362,0.256281407
0.914572864,0.422110553
0.964824121,0.396984925
0.050251256,0.783919598
0.075376884,0.442211055
0.030150754,0.844221106
0.005025126,0.291457286
0.974874372,0.713567839
0.015075377,0.653266332
0,0.748743719
0,0.100502513
0.979899497,0.462311558
0.939698492,0.718592965
0.904522613,0.311557789
0.090452261,0.56281407
0.959798995,0.582914573
1,0.809045226
0.065326633,0.281407035
0.944723618,0.246231156
0.025125628,0.738693467
0.020100503,0.532663317
0.778894472,0.713567839
0.010050251,0.346733668
0.035175879,0.663316583
0.025125628,0.502512563
0.055276382,0.527638191
0,0.748743719
0,0.366834171
0,0.396984925
0.090452261,0.180904523
0.567839196,0.346733668
0.005025126,0.542713568
0.040201005,0.216080402
0.020100503,0.201005025
0.015075377,0.798994975
0.005025126,0.572864322
0.994974874,0.306532663
0.964824121,0.130653266
0.005025126,0.542713568
0.040201005,0.286432161
0.713567839,0.27638191
0.100502513,0.010050251
0.849246231,0.251256281
0.020100503,0.547738693
0.015075377,0.206030151
0.060301508,0.16080402
0.814070352,0.417085427
0.010050251,0.281407035
0.939698492,0.376884422
0.015075377,0.371859296
0.964824121,0.472361809
0.045226131,0.798994975
0.015075377,0.311557789
0.015075377,0.301507538
0.934673367,0.592964824
0,0.296482412
0.984924623,0.296482412
0.010050251,0.457286432
0.809045226,0.090452261
0.025125628,0.537688442
0.864321608,0.592964824
1,0.728643216
0.010050251,0.427135678
1,0.095477387
0.025125628,0
0.708542714,0.75879397
0.020100503,0.889447236
0.934673367,0.653266332
0.015075377,0.35678392
0.060301508,0.27638191
0.035175879,0.296482412
0.005025126,0.577889447
0.005025126,0.32160804
0.040201005,0.386934673
0.005025126,0.462311558
0.944723618,0.51758794
0.010050251,0.281407035
0.974874372,0.472361809
0.010050251,0.587939698
0.829145729,0.231155779
0.010050251,0.351758794
0.020100503,0.547738693
0.030150754,0.346733668
0.904522613,0.346733668
0.020100503,0.688442211
0.010050251,0.201005025
0.819095477,0.773869347
0.025125628,0.547738693
0.974874372,0.733668342
0.969849246,0.180904523
0.959798995,0.809045226
0.005025126,0.336683417
0.949748744,0.386934673
0.989949749,0.587939698
0.874371859,0.351758794
0.015075377,0.773869347
0.010050251,0.296482412
0.964824121,0.638190955
0.939698492,0.783919598
0.005025126,0.924623116
0.005025126,0.763819095
0.005025126,0.251256281
0.025125628,0.376884422
0.994974874,0.32160804
0.874371859,0.100502513
0.040201005,0.201005025
0.010050251,0.527638191
0.065326633,0.75879397
1,0.085427136
0.909547739,0.557788945
0.030150754,0.432160804
0,0.281407035
0.015075377,0.336683417
0.025125628,0.944723618
0.015075377,0.246231156
0.015075377,0.427135678
0.025125628,0.743718593
0.713567839,0.226130653
0.381909548,0.804020101
0.030150754,0.648241206
0.040201005,0.663316583
1,0.59798995
0.864321608,0.447236181
0.969849246,0.532663317
0.085427136,0.467336683
0.005025126,0.396984925
0.271356784,0.226130653
0.005025126,0.738693467
0.025125628,0.467336683
0.010050251,0.502512563
1,0.246231156
0.005025126,0.497487437
0.005025126,0.467336683
0.969849246,0.442211055
0.110552764,0.311557789
0.040201005,0.59798995
0.025125628,0.442211055
0.854271357,0.326633166
0.819095477,0.51758794
0.015075377,0.331658291
0.010050251,0
0.070351759,0.226130653
0.904522613,0.291457286
0.929648241,0.170854271
0.040201005,0.361809045
0.005025126,0.537688442
0.005025126,0.206030151
0.909547739,0.633165829
0.879396985,0.361809045
0,0.527638191
0.070351759,0.849246231
0.713567839,0.683417085
0,0.291457286
0.08040201,0.175879397
0.914572864,0.582914573
0.010050251,0.532663317
0.010050251,0.547738693
1,0.030150754
0.914572864,0.64321608
0.979899497,0.512562814
0.24120603,0.140703518
0.954773869,0.336683417
0.984924623,0.221105528
0.020100503,0.557788945
0.055276382,0.35678392
0.974874372,0.170854271
0.035175879,0.08040201
0.819095477,0.628140704
0,0.366834171
0.974874372,0.67839196
0.899497487,0.331658291
0.91959799,0.452261307
0.949748744,0.703517588
0.025125628,0.155778894
0,0.59798995
0.954773869,0.24120603
0.949748744,0.236180905
0.829145729,0.798994975
0.005025126,0.35678392
0,0.110552764
0.934673367,0.195979899
0,0.180904523
0.035175879,0.48241206
0,0.412060302
0.015075377,0.67839196
0.859296482,0.412060302
0.020100503,0.507537688
0.015075377,0.296482412
0.060301508,0.537688442
0.025125628,0.32160804
0.964824121,0.105527638
0.005025126,0.311557789
0,0.628140704
0.025125628,0.025125628
1,0.658291457
0.91959799,0.497487437
0.894472362,0.175879397
0.010050251,0.140703518
0,0.537688442
0.010050251,0.67839196
0.713567839,0.190954774
0.010050251,0.185929648
0.045226131,0.738693467
0,0.346733668
0.015075377,0.221105528
0.005025126,0.748743719
0.778894472,0.577889447
0.005025126,0.261306533
0.989949749,0.48241206
0,0.396984925
0.020100503,0.291457286
0,0.638190955
0.994974874,0.412060302
0.964824121,0.291457286
0.954773869,0.59798995
0.673366834,0.346733668
0.27638191,0.412060302
0.954773869,0.442211055
1,0.59798995
0.899497487,0.457286432
0.879396985,0.48241206
0.83919598,0.206030151
1,0.467336683
0,0.582914573
0.924623116,0.56281407
1,0.809045226
0.015075377,0.51758794
1,0.497487437
0.020100503,0.391959799
1,0
0.010050251,0.246231156
1,0.829145729
1,0.673366834
0.005025126,0.221105528
0,0.396984925
0.040201005,0.492462312
0.020100503,0.336683417
0.035175879,0.683417085
0.849246231,0.185929648
0.809045226,0.703517588
0.989949749,0.40201005
0.964824121,0.371859296
0,0.432160804
0.020100503,0.221105528
0.994974874,0.663316583
1,0.492462312
0.025125628,0.929648241
0.51758794,0.497487437
0.050251256,0.658291457
0.020100503,0.713567839
1,0.231155779
0.010050251,0.386934673
0.015075377,0.32160804
0.989949749,0.814070352
0.025125628,0.231155779
0,0.743718593
0.874371859,0.51758794
0.035175879,0.366834171
0.010050251,0.447236181
0.005025126,0.150753769
0.979899497,0.211055276
0.899497487,0.351758794
0.065326633,0.798994975
0.507537688,0.40201005
0.91959799,0
0.974874372,0.733668342
0,0.251256281
0.939698492,0.547738693
0.834170854,0.663316583
0.005025126,0.567839196
0.959798995,0.472361809
1,0.376884422
0.060301508,0.663316583
0,0.67839196
0.010050251,0.638190955
0.974874372,0.783919598
0.025125628,0.346733668
0.824120603,0.386934673
1,0.51758794
0.020100503,0.59798995
0.005025126,0.427135678
0,0.698492462
0.055276382,0.27638191
0.030150754,0.331658291
0.055276382,0.175879397
0.949748744,0.386934673
0.045226131,0.216080402
0.849246231,0.567839196
0.924623116,0.623115578
0.035175879,0.638190955
0.879396985,0.422110553
0.979899497,0.59798995
0.025125628,0.472361809
0.944723618,0.67839196
0.959798995,0.100502513
0,0.281407035
0.010050251,0.728643216
0.020100503,0.195979899
0.040201005,0.417085427
0.989949749,0.336683417
0,0.492462312
0.979899497,0.432160804
0,0.552763819
0.909547739,0.728643216
0.959798995,0.35678392
0.035175879,0.216080402
0.989949749,0.537688442
0.020100503,0.537688442
0.020100503,0.271356784
0.708542714,0.391959799
0.954773869,0
0.010050251,0.713567839
0.979899497,0.567839196
0.869346734,0.628140704
0.030150754,0.527638191
0.030150754,0.32160804
1,0.306532663
1,0.653266332
0.552763819,0.64321608
0.005025126,0.407035176
0.939698492,0.768844221
0.944723618,0.422110553
1,0.603015075
0.944723618,0.286432161
0.035175879,0.648241206
0.105527638,0.432160804
0.050251256,0.361809045
0.045226131,0.396984925
0.005025126,0.206030151
0.954773869,0.351758794
0.768844221,0.24120603
0.050251256,0.703517588
0.783919598,0.427135678
0.944723618,0.557788945
0.005025126,0.271356784
0.005025126,0.361809045
0.035175879,0.396984925
0,0.386934673
0.010050251,0.341708543
0.020100503,0.914572864
1,0.869346734
0.859296482,0.783919598
0.854271357,0.829145729
0.020100503,0.361809045
0.969849246,0.447236181
0.020100503,0.417085427
0,0.170854271
0.974874372,0.793969849
0.005025126,0.341708543
0.959798995,0.648241206
0.994974874,0.633165829
0.974874372,0.783919598
0.010050251,0.788944724
0.010050251,0.150753769
0,0.628140704
0,0.286432161
0.874371859,0.120603015
0.844221106,0.27638191
0.969849246,0.668341709
0.020100503,0.668341709
0,0.291457286
0.020100503,0.512562814
0.025125628,0.542713568
0,0.477386935
0.979899497,0.542713568
0.91959799,0.698492462
0.964824121,0.43718593
1,0.452261307
0.964824121,0.773869347
0.698492462,0.452261307
0.010050251,0.015075377
0.040201005,0.361809045
0.025125628,0.683417085
0.989949749,0.618090452
0.964824121,0.879396985
0.030150754,0.67839196
0.959798995,0.361809045
0.994974874,0.804020101
0.984924623,0.221105528
0.030150754,0.51758794
0,0.256281407
1,0.507537688
0.005025126,0.266331658
0.040201005,0.713567839
0.949748744,0.67839196
0.974874372,0.175879397
0.010050251,0.512562814
0.005025126,0.407035176
0.949748744,0.030150754
0.025125628,0.32160804
0.010050251,0.366834171
0.120603015,0.306532663
0.879396985,0.201005025
0.934673367,0.35678392
0,0.40201005
0.015075377,0.713567839
0.763819095,0.105527638
0,0.542713568
0.969849246,0.472361809
0.020100503,0.27638191
0.899497487,0.994974874
0,0.72361809
0.949748744,0.27638191
0,0.211055276
0.879396985,0.552763819
0.909547739,0.733668342
0,0.371859296
0,0.778894472
0.035175879,0.386934673
0.884422111,0.427135678
0.070351759,0.628140704
0.025125628,0.557788945
0.010050251,0.065326633
0,0.391959799
0.005025126,0.829145729
0.020100503,0.256281407
0.085427136,0.266331658
0.829145729,0.884422111
0,0.135678392
0.984924623,0.336683417
0.010050251,0.608040201
0.065326633,0.814070352
0.989949749,0.417085427
0.020100503,0.256281407
1,0.572864322
0.904522613,0.59798995
0.954773869,0.613065327
0,0.783919598
0.994974874,0.608040201
0.035175879,0.311557789
0.939698492,0.376884422
0.83919598,0.412060302
0.909547739,0.552763819
1,0.753768844
0.085427136,0.472361809
0.040201005,0.432160804
0.959798995,0.371859296
0.914572864,0.366834171
0.753768844,0.32160804
0.010050251,0.055276382
0.989949749,1
1,0.72361809
0.030150754,0.366834171
0,0.407035176
0.884422111,0.547738693
0.929648241,0.577889447
0.16080402,0.201005025
0,0.638190955
0.793969849,0.683417085
0.005025126,0.075376884
0.030150754,0.557788945
0.015075377,0.271356784
0.075376884,0.326633166
0,0.281407035
0,0.492462312
0.095477387,0.693467337
0.015075377,0.492462312
0.08040201,0.427135678
1,0.457286432
0.070351759,0.221105528
0.025125628,0.35678392
0.115577889,0.407035176
0.030150754,0.261306533
0.020100503,0.100502513
0.914572864,0.43718593
1,0.56281407
0.939698492,0.472361809
0,0.507537688
0.859296482,0.361809045
0.884422111,0.638190955
0.015075377,0.090452261
0.020100503,0.582914573
0.005025126,0.648241206
0.005025126,0.502512563
0.924623116,0.487437186
0.040201005,0.432160804
0.572864322,0.542713568
0.969849246,0.778894472
0.015075377,0.08040201
0,0.668341709
1,0.683417085
0.055276382,0.256281407
0,0.422110553
0.010050251,0.658291457
0.020100503,0.582914573
0,0.809045226
0,0.266331658
0.005025126,0.341708543
0,0.412060302
0.050251256,0.442211055
0,0.100502513
0.979899497,0.145728643
0.035175879,0.83919598
0.075376884,0.432160804
0.934673367,0.291457286
0.879396985,0.190954774
0.025125628,0.618090452
0.969849246,0.346733668
0.005025126,0.502512563
0.969849246,1
0.909547739,0.206030151
0.804020101,0.351758794
0.994974874,0.316582915
0.899497487,0.527638191
0.025125628,0.386934673
0.944723618,0.487437186
0.090452261,0.683417085
0,0.768844221
0.949748744,0.527638191
0.020100503,0.59798995
0.045226131,0.120603015
0.015075377,0.603015075
0.969849246,0.51758794
0.030150754,0.708542714
0.869346734,0.713567839
0.025125628,0.306532663
0.005025126,0.547738693
0.934673367,0.733668342
0.487437186,0.587939698
0.934673367,0.316582915
0.979899497,0.623115578
0,0.552763819
0.020100503,0.190954774
0.005025126,0.336683417
0.020100503,0.552763819
0.035175879,0.512562814
0.005025126,0.904522613
0.035175879,0.286432161
0.984924623,0.67839196
0.005025126,0.743718593
0.060301508,0.572864322
0.974874372,0.457286432
0.015075377,0.688442211
0.934673367,0.457286432
0.150753769,0.457286432
1,0.08040201
0.994974874,0.542713568
0.115577889,0.613065327
0.949748744,0.703517588
0.020100503,0.638190955
0.969849246,0.502512563
0,0.502512563
0.899497487,0.236180905
0.005025126,0.391959799
0.005025126,0.085427136
0.030150754,0.135678392
0.025125628,0.552763819
0.979899497,0.216080402
0.025125628,0.567839196
0.015075377,0.407035176
0.050251256,0.844221106
0,0.366834171
0.030150754,0.708542714
0.005025126,0.216080402
0.025125628,0.59798995
0.010050251,0.396984925
0.899497487,0.090452261
0.025125628,0.537688442
0.994974874,0.316582915
1,0.221105528
1,0.577889447
1,0.457286432
0.984924623,0.512562814
0.974874372,0.467336683
0.904522613,0.75879397
0.030150754,0.291457286
0.984924623,0.693467337
0,0.376884422
0.030150754,0.572864322
0.879396985,0.658291457
0.809045226,0.291457286
0.874371859,0.532663317
0.015075377,0.361809045
0.025125628,0.542713568
0.015075377,0.834170854
0.015075377,0.120603015
0,0.226130653
0.030150754,0.396984925
0,0.195979899
0.005025126,0.070351759
0.005025126,0.366834171
0.859296482,0.462311558
0.020100503,0.296482412
0.015075377,0.708542714
0,0.663316583
0.065326633,0.40201005
0.015075377,0.185929648
0.005025126,0.266331658
0.025125628,0.648241206
0.020100503,0.567839196
0.050251256,0.507537688
0.015075377,0.391959799
0.904522613,0.336683417
0.989949749,0.492462312
0.994974874,0.386934673
0.939698492,0.542713568
1,0.331658291
1,0.743718593
0.974874372,0.48241206
0.944723618,0.75879397
0.969849246,0.351758794
0.763819095,0.582914573
0,0.40201005
0,0.110552764
0.045226131,0.396984925
0.005025126,0.281407035
1,0.231155779
0.939698492,0.291457286
0.005025126,0.698492462
0.170854271,0.231155779
0,0.195979899
0.914572864,0.432160804
0.005025126,0.668341709
0.648241206,0.522613065
0.08040201,0.346733668
0.025125628,0.075376884
0.020100503,0.447236181
0.020100503,0.135678392
0.085427136,0.768844221
0.010050251,0.648241206
0.050251256,0.718592965
0.959798995,0.281407035
0.005025126,0.381909548
0.005025126,0.673366834
0.005025126,0.226130653
0.944723618,0.582914573
0.015075377,0.447236181
0.939698492,0.829145729
0.91959799,0.185929648
0.989949749,0.366834171
0.929648241,0.663316583
0.015075377,0.331658291
0.989949749,0.462311558
0.859296482,0.40201005
0,0.246231156
0,0.51758794
0.015075377,0.281407035
0,0.432160804
0,0.668341709
0.974874372,0.341708543
1,0.165829146
0.030150754,0.56281407
0.050251256,0.613065327
0.924623116,0.296482412
0.989949749,0.452261307
0,0.43718593
0.793969849,0.974874372
0.989949749,0.487437186
0.974874372,0.226130653
0.994974874,0.095477387
0.894472362,0.185929648
0.954773869,0.899497487
1,0.246231156
0.949748744,0.195979899
0.994974874,0.502512563
0.025125628,0.286432161
0.994974874,0.698492462
0.336683417,0.170854271
0.005025126,0.532663317
0.025125628,0.165829146
0.83919598,0.567839196
0.005025126,0.532663317
0.08040201,0.628140704
0.015075377,0.859296482
0.030150754,0.351758794
0.015075377,0.432160804
0.005025126,0.683417085
0.010050251,0.487437186
0.065326633,0.733668342
1,0.457286432
0.984924623,0.628140704
0.969849246,0.346733668
0.025125628,0.266331658
0.065326633,0.798994975
0.994974874,0.532663317
0.994974874,0.783919598
0,0.582914573
0.989949749,0.56281407
1,0.045226131
0.954773869,0.190954774
0.909547739,0.396984925
0.010050251,0.567839196
1,0.497487437
0.025125628,0.653266332
0.959798995,0.070351759
0.010050251,0.733668342
0,0.798994975
0.221105528,0.567839196
0.005025126,0.286432161
0.110552764,0.361809045
0.974874372,0.341708543
0.984924623,0.140703518
0.984924623,0.236180905
0.91959799,0.130653266
0.879396985,0.773869347
0.015075377,0.155778894
1,0.552763819
0,0.331658291
