cycle,avg_know,avg_att,avg_pbc,avg_moral,avg_sn,avg_int,avg_habit,participation
82,46.722892,62.61889586,9.300002345,61.6640764,31.05564998,26.70132317,4.413881458,6.28369971
83,46.72729739,62.61925322,9.245178913,61.48391309,31.07139307,26.65862586,4.43571913,6.739941933
84,46.73970393,62.6209858,9.420080332,61.30563435,31.11353373,26.68310615,4.469392196,6.86437163
85,46.75600289,62.62347256,9.526486895,61.12853884,31.13907916,26.68886393,4.50566197,6.698465367
86,46.76574609,62.6250416,9.485689925,60.95147273,31.04406166,26.63553923,4.535108243,6.57403567
87,46.77391464,62.62616528,9.461144664,60.77520335,31.0133663,26.6024674,4.558146206,6.636250518
88,46.78271963,62.62729132,9.461756293,60.60006268,31.01601571,26.57851936,4.583612369,6.968063044
89,46.79799167,62.6290514,9.563595789,60.42655408,31.04658596,26.59331865,4.617195485,6.905848196
90,46.80808248,62.63059756,9.589422672,60.25363654,31.0232237,26.56350049,4.648851621,6.511820821
91,46.81098022,62.6311391,9.47093505,60.08035992,30.90623328,26.48452965,4.669126841,6.822895064
92,46.82153227,62.63263057,9.497777259,59.90895892,30.93251413,26.46917147,4.698755763,6.86437163
93,46.82951255,62.63381369,9.541763405,59.73805332,30.86542112,26.43028344,4.72377518,6.594773953
94,46.83497424,62.63453662,9.467740656,59.56742145,30.80396491,26.3778262,4.740462469,6.822895064
95,46.84038075,62.63509361,9.571030091,59.39858541,30.86688237,26.36893645,4.765094073,6.905848196
96,46.84936791,62.63600081,9.610643669,59.23034519,30.82296865,26.34196666,4.791444324,6.760680216
97,46.85418011,62.63679781,9.58489761,59.06234992,30.73529391,26.2972981,4.81241416,6.656988801
98,46.8532702,62.63679152,9.582878744,58.89492976,30.67186614,26.25127159,4.829879617,6.739941933
99,46.85575228,62.63731862,9.574590088,58.72817577,30.58576653,26.2213994,4.848401552,6.491082538
100,46.86331549,62.63864227,9.448937869,58.56191726,30.55205362,26.16860661,4.858276934,6.885109913
101,46.87416227,62.64029032,9.501127333,58.39757067,30.60437244,26.1715788,4.87932744,6.71920365
102,46.87573478,62.64056471,9.477672059,58.23359088,30.58927663,26.12611429,4.896794141,7.00953961
103,46.88079257,62.64107513,9.589732822,58.07103968,30.59942201,26.13346092,4.921299306,6.739941933
104,46.88155852,62.64095999,9.561573045,57.90871675,30.57115784,26.09527603,4.936480901,6.988801327
105,46.89148858,62.64206264,9.641832145,57.74767664,30.56341285,26.08142622,4.95795117,6.781418499
106,46.89364719,62.64201417,9.617992166,57.58662403,30.47154943,26.02991257,4.975815117,6.677727084
107,46.89618675,62.64217217,9.543106148,57.42634227,30.44611118,25.97997197,4.988643969,6.947324762
108,46.90203134,62.64317383,9.645933582,57.26739834,30.44572593,25.97534699,5.008299833,7.133969307
109,46.91196905,62.64450707,9.743587264,57.10974127,30.47089423,25.98381015,5.033699694,6.988801327
110,46.91872503,62.64512946,9.751404112,56.95235395,30.42667571,25.96659602,5.055780615,7.051016176
111,46.92763235,62.64590578,9.783979381,56.79587834,30.40495783,25.93635453,5.073511699,7.051016176
112,46.93475413,62.64659575,9.796542032,56.64009538,30.37394429,25.91157676,5.092322882,7.051016176
113,46.94011901,62.64744259,9.7484375,56.48488928,30.31981846,25.89531859,5.110090146,6.86437163
