cycle,avg_know,avg_att,avg_pbc,avg_moral,avg_sn,avg_int,avg_habit,participation
44,64.17954459,75.80609252,36.07130661,72.70954795,49.37032924,48.63572153,15.27318351,31.85400249
45,64.40621368,75.75684029,36.96912668,72.57469982,49.59025889,49.0599514,15.6337739,31.43923683
46,64.64495076,75.86463282,36.85271383,72.43991759,49.68945594,49.08494648,15.96828804,31.81252592
47,64.85771867,75.86271347,37.17897872,72.30781456,49.96056797,49.26642291,16.30075997,32.41393613
48,65.07565335,75.91665703,37.65596812,72.17763422,50.12313537,49.46152622,16.63986423,32.41393613
49,65.26621047,75.86555089,37.82910636,72.0482707,50.21487273,49.49643753,16.97017643,32.99460805
50,65.46279091,75.90669359,38.37046471,71.92228341,50.54818169,49.73237825,17.30012672,33.24346744
51,65.65793325,75.89483176,38.5667602,71.7960455,50.47749334,49.83650148,17.62648373,32.97386976
52,65.80541662,75.81893244,38.46298272,71.67081179,50.5752769,49.88589282,17.9363803,33.59601825
53,65.96434909,75.8836873,38.89675494,71.548181,50.77479887,50.00642618,18.24655467,33.47158855
54,66.13218816,75.9306513,38.91317394,71.42624581,50.90565026,50.08165962,18.54204335,33.67897138
55,66.30880988,76.03667706,39.11721471,71.30505102,50.92350511,50.17090012,18.8356532,33.92783078
56,66.47029905,76.0382801,39.42303111,71.18595941,51.10834433,50.34324229,19.12605233,34.96474492
57,66.62824882,75.95694278,40.15123572,71.07030444,51.38232488,50.57628555,19.43992795,34.8610535
58,66.80912603,76.01183225,40.30564471,70.95644823,51.72919715,50.739576,19.73872481,35.64910825
59,67.00161282,76.09563494,40.86050623,70.84443962,51.87931506,51.01772847,20.04600268,35.69058482
60,67.17741557,76.16117999,41.07306226,70.73365072,52.03795526,51.0906744,20.34878273,35.73206139
61,67.3250227,76.13262614,41.13551837,70.62315505,52.04854617,51.1162617,20.6362733,35.73206139
62,67.49180985,76.16752255,41.24602928,70.51423456,52.21997838,51.26364287,20.91883374,36.5615927
63,67.66590422,76.13675596,41.7985693,70.40792465,52.41458918,51.4856432,21.21138368,36.72749896
64,67.81346611,76.14546112,42.0985234,70.30300724,52.59491022,51.65632609,21.49690601,37.22521775
65,67.96228634,76.10795776,42.55358661,70.19991331,52.75117834,51.74202098,21.78456844,36.74823725
66,68.10801576,76.11577093,42.22861972,70.0951865,52.58442624,51.68522629,22.04810217,36.41642472
67,68.21079953,76.10948928,41.97762327,69.99077143,52.56047314,51.59540675,22.29192013,36.81045209
68,68.33047671,76.12565874,42.23279635,69.88782526,52.59883434,51.63473764,22.54127277,36.95562007
